mne1,nsexe,nag,ntravail,ntpp,ndiplo,idmen,obs,same_sexe,hh_twin_after
2,2,45,1,1,8,1078030,2,1,0
2,1,51,1,2,6,1078080,1,1,0
2,2,41,1,2,7,1078080,2,1,0
2,2,37,2,,6,1078220,1,0,0
2,1,33,1,2,5,1078220,2,0,0
3,2,39,2,,1,1078240,1,0,0
3,1,36,2,,1,1078240,2,0,0
1,1,52,2,,1,1078250,1,0,0
1,2,50,2,,1,1078250,2,0,0
3,1,41,2,,1,1078310,1,0,0
3,2,34,2,,4,1078310,2,0,0
2,1,48,1,2,6,1078510,1,0,0
2,2,42,1,2,7,1078510,2,0,0
2,1,48,1,2,1,1078560,1,0,0
2,2,47,1,2,6,1078560,2,0,0
2,1,33,1,2,8,1078600,1,0,0
2,2,32,1,2,8,1078600,2,0,0
2,2,42,2,,9,1078760,1,0,0
2,1,42,1,2,9,1078760,2,0,0
2,1,37,1,2,9,1078810,1,0,0
2,2,37,1,2,9,1078810,2,0,0
2,1,48,1,2,1,1078880,1,0,0
2,2,45,2,,1,1078880,2,0,0
3,2,43,1,2,9,1078920,1,0,0
3,1,42,1,2,9,1078920,2,0,0
4,1,44,1,2,4,1078940,1,0,0
4,2,44,2,,4,1078940,2,0,0
4,1,51,1,2,1,1079070,1,1,0
4,2,36,1,2,1,1079070,2,1,0
2,1,35,1,2,5,1079100,1,1,0
2,2,33,1,2,8,1079100,2,1,0
1,1,52,1,2,4,1079280,1,0,0
1,2,49,2,,4,1079280,2,0,0
3,2,51,1,2,1,1079300,1,1,0
3,1,48,1,2,1,1079300,2,1,0
2,2,43,1,2,4,1079430,1,0,0
2,1,42,1,2,6,1079430,2,0,0
2,1,38,1,2,9,1079470,1,0,0
2,2,33,1,2,9,1079470,2,0,0
2,1,51,1,2,9,1079700,1,1,0
2,2,50,1,2,6,1079700,2,1,0
2,2,37,1,2,5,1079770,1,0,0
2,1,37,1,2,8,1079770,2,0,0
2,2,37,1,2,4,1079850,1,1,0
2,1,37,1,2,4,1079850,2,1,0
2,1,45,1,2,8,1079880,1,1,0
2,2,43,1,,4,1079880,2,1,0
2,1,37,1,1,5,1079930,1,0,0
2,2,30,1,1,4,1079930,2,0,0
2,2,47,1,1,9,1080010,1,1,0
2,1,43,1,1,8,1080010,2,1,0
3,1,45,1,2,1,1080060,1,0,0
3,2,43,1,2,4,1080060,2,0,0
2,1,29,1,2,8,1080070,1,0,0
2,2,29,1,2,4,1080070,2,0,0
2,2,39,1,,9,1080330,1,0,0
2,1,35,1,2,8,1080330,2,0,0
2,1,34,1,2,4,1080340,1,1,0
2,2,31,1,2,9,1080340,2,1,0
2,1,34,1,2,5,1080360,1,1,0
2,2,31,1,2,8,1080360,2,1,0
2,1,39,1,2,1,1080470,1,0,0
2,2,32,1,2,7,1080470,2,0,0
2,1,54,1,2,4,1080540,1,0,0
2,2,49,1,2,4,1080540,2,0,0
2,1,49,1,1,1,1080690,1,0,0
2,2,48,1,1,1,1080690,2,0,0
2,1,46,1,,3,1080820,1,1,0
2,2,37,2,,9,1080820,2,1,0
5,1,54,2,,5,1081080,1,1,0
5,2,36,2,,1,1081080,2,1,0
2,2,41,1,1,1,1081100,1,0,0
2,1,36,1,1,4,1081100,2,0,0
2,1,40,1,2,8,1081170,1,1,0
2,2,35,1,2,8,1081170,2,1,0
3,2,40,1,2,1,1081210,1,1,0
3,1,40,1,2,1,1081210,2,1,0
2,2,44,1,2,5,1081320,1,1,0
2,1,36,1,,4,1081320,2,1,0
2,1,30,1,2,8,1081330,1,0,0
2,2,28,1,2,8,1081330,2,0,0
1,1,48,2,,1,1081510,1,1,0
1,2,44,1,1,1,1081510,2,1,0
2,2,42,1,2,1,1081570,1,0,0
2,1,41,1,1,4,1081570,2,0,0
2,2,45,1,2,4,1081590,1,1,0
2,1,42,1,2,4,1081590,2,1,0
2,1,49,1,2,4,1081770,1,0,0
2,2,29,1,2,7,1081770,2,0,0
3,2,41,1,2,1,1081860,1,0,0
3,1,41,1,2,3,1081860,2,0,0
2,1,39,1,2,4,1081940,1,1,0
2,2,39,1,,4,1081940,2,1,0
2,1,44,1,1,4,1081950,1,0,0
2,2,38,1,2,3,1081950,2,0,0
3,1,37,1,1,4,1081960,1,0,0
3,2,35,1,1,4,1081960,2,0,0
3,1,44,1,2,8,1082080,1,0,0
3,2,42,1,2,4,1082080,2,0,0
2,1,36,1,2,4,1082090,1,1,0
2,2,29,1,2,7,1082090,2,1,0
2,1,38,1,2,8,1082100,1,1,0
2,2,34,1,2,8,1082100,2,1,0
2,1,44,1,2,4,1082190,1,1,0
2,2,38,1,2,8,1082190,2,1,0
1,2,60,1,,8,1082230,1,1,0
1,1,60,1,2,8,1082230,2,1,0
3,1,35,1,2,1,1082270,1,0,0
3,2,30,1,2,9,1082270,2,0,0
2,1,42,1,1,4,1082300,1,0,0
2,2,41,1,1,7,1082300,2,0,0
2,1,33,1,2,5,1082340,1,0,0
2,2,33,1,2,5,1082340,2,0,0
3,2,38,1,2,4,1082520,1,1,0
3,1,36,1,2,5,1082520,2,1,0
2,1,36,1,2,9,1082620,1,0,0
2,2,29,1,2,8,1082620,2,0,0
3,1,33,1,2,3,1082740,1,1,0
3,2,31,2,,4,1082740,2,1,0
1,2,49,1,2,4,1082900,1,0,0
1,1,48,1,2,1,1082900,2,0,0
5,1,47,1,2,4,1082930,1,0,0
5,2,43,1,2,1,1082930,2,0,0
0,1,56,1,1,1,1083070,1,0,0
0,2,54,1,1,4,1083070,2,0,0
3,1,39,1,1,7,1083170,1,1,0
3,2,34,1,2,7,1083170,2,1,0
2,1,46,1,2,4,1083330,1,0,0
2,2,43,1,2,4,1083330,2,0,0
3,2,43,1,2,3,1083350,1,1,0
3,1,40,1,,4,1083350,2,1,0
3,1,40,1,,3,1083390,1,1,0
3,2,32,2,,4,1083390,2,1,0
2,1,41,1,2,4,1083430,1,0,0
2,2,35,1,2,4,1083430,2,0,0
3,2,43,1,2,9,1083450,1,0,0
3,1,42,1,,7,1083450,2,0,0
3,1,48,1,2,1,1083570,1,0,0
3,2,36,2,,1,1083570,2,0,0
2,2,32,2,,8,1083610,1,1,0
2,1,31,1,2,5,1083610,2,1,0
3,1,54,1,2,8,1083720,1,0,0
3,2,51,1,2,9,1083720,2,0,0
2,1,46,1,2,4,1083950,1,0,1
2,2,42,2,,9,1083950,2,0,1
2,1,33,1,2,5,1083970,1,0,0
2,2,31,1,2,4,1083970,2,0,0
6,1,39,1,2,3,1084080,1,0,0
6,2,37,2,,4,1084080,2,0,0
2,1,33,1,,4,1084100,1,1,0
2,2,31,2,,4,1084100,2,1,0
4,2,47,2,,4,1084150,1,0,0
4,1,46,1,2,1,1084150,2,0,0
3,1,30,1,2,9,1084280,1,1,1
3,2,28,2,,6,1084280,2,1,1
4,1,53,2,,4,1084400,1,0,0
4,2,48,1,1,4,1084400,2,0,0
3,1,45,1,2,4,1084430,1,1,0
3,2,39,1,2,4,1084430,2,1,0
4,1,47,1,2,1,1084480,1,1,0
4,2,41,2,,1,1084480,2,1,0
4,1,44,1,2,1,1084580,1,0,0
4,2,42,2,,4,1084580,2,0,0
2,2,38,1,1,5,1084650,1,1,0
2,1,38,1,1,5,1084650,2,1,0
2,2,37,2,,1,1084710,1,1,0
2,1,33,1,2,1,1084710,2,1,0
2,1,34,1,1,5,1084740,1,1,0
2,2,29,1,1,8,1084740,2,1,0
3,1,43,2,,9,1084770,1,1,0
3,2,34,2,,8,1084770,2,1,0
2,1,39,1,2,8,1084810,1,0,0
2,2,36,1,2,9,1084810,2,0,0
2,1,41,1,2,9,1084850,1,0,0
2,2,40,1,2,8,1084850,2,0,0
2,2,45,2,,8,1084860,1,0,0
2,1,40,1,,5,1084860,2,0,0
2,1,51,1,,1,1085070,1,1,0
2,2,48,1,,1,1085070,2,1,0
2,1,53,1,2,4,1085110,1,0,0
2,2,45,1,2,9,1085110,2,0,0
2,1,47,2,,4,1085150,1,1,0
2,2,47,1,2,8,1085150,2,1,0
2,1,33,1,2,7,1085180,1,1,0
2,2,33,1,2,9,1085180,2,1,0
2,2,42,1,2,4,1085250,1,1,0
2,1,42,2,,8,1085250,2,1,0
2,1,43,1,,8,1085270,1,0,0
2,2,41,2,,8,1085270,2,0,0
2,2,42,1,2,9,1085330,1,0,0
2,1,39,1,2,5,1085330,2,0,0
3,2,30,1,2,8,1085360,1,1,0
3,1,27,1,2,8,1085360,2,1,0
2,1,48,2,,1,1085450,1,1,0
2,2,47,1,2,1,1085450,2,1,0
3,2,35,2,,4,1085490,1,0,0
3,1,30,1,2,5,1085490,2,0,0
2,1,36,1,,5,1085550,1,1,0
2,2,27,1,2,1,1085550,2,1,0
3,2,30,2,,4,1085560,1,0,1
3,1,29,1,2,8,1085560,2,0,1
3,1,44,1,2,8,1085610,1,0,0
3,2,43,1,2,9,1085610,2,0,0
3,1,47,1,2,8,1085660,1,0,0
3,2,46,1,2,7,1085660,2,0,0
2,1,44,1,2,8,1085700,1,1,0
2,2,41,1,,8,1085700,2,1,0
2,1,49,1,2,4,1085760,1,1,0
2,2,48,1,2,1,1085760,2,1,0
2,1,49,1,1,4,1085820,1,0,0
2,2,46,1,1,8,1085820,2,0,0
4,1,38,1,2,4,1085850,1,0,0
4,2,30,2,,4,1085850,2,0,0
3,2,34,2,,4,1085870,1,1,0
3,1,28,1,2,4,1085870,2,1,0
3,2,48,1,1,8,1085940,1,1,0
3,1,48,1,1,8,1085940,2,1,0
3,1,33,1,2,8,1085990,1,1,0
3,2,32,1,2,8,1085990,2,1,0
2,1,36,1,2,4,1086170,1,0,0
2,2,36,1,2,5,1086170,2,0,0
3,1,41,1,2,5,1086180,1,1,0
3,2,38,1,2,4,1086180,2,1,0
2,1,40,1,2,1,1086200,1,1,0
2,2,33,1,2,5,1086200,2,1,0
2,1,53,1,2,4,1086270,1,0,0
2,2,53,1,,4,1086270,2,0,0
3,1,43,1,2,1,1086300,1,1,0
3,2,42,1,2,4,1086300,2,1,0
2,1,40,1,2,9,1086310,1,0,0
2,2,37,1,2,8,1086310,2,0,0
2,1,44,1,2,2,1086380,1,0,0
2,2,22,2,,3,1086380,2,0,0
2,2,45,1,2,8,1086520,1,0,0
2,1,40,1,2,4,1086520,2,0,0
1,1,60,1,2,1,1086590,1,0,0
1,2,45,2,,1,1086590,2,0,0
2,1,48,1,2,8,1086600,1,0,0
2,2,48,1,2,3,1086600,2,0,0
2,2,33,1,2,5,1086740,1,0,0
2,1,33,1,2,3,1086740,2,0,0
2,2,44,1,2,8,1086760,1,0,0
2,1,39,1,2,4,1086760,2,0,0
2,1,42,1,2,4,1086890,1,0,1
2,2,33,2,,7,1086890,2,0,1
2,1,53,1,2,4,1086910,1,1,0
2,2,50,1,2,1,1086910,2,1,0
2,1,36,1,2,9,1086950,1,0,0
2,2,30,1,2,9,1086950,2,0,0
2,2,45,2,,1,1087020,1,0,0
2,1,39,2,,4,1087020,2,0,0
0,2,58,1,,2,1087110,1,0,0
0,1,50,1,2,4,1087110,2,0,0
2,1,40,1,2,4,1087120,1,0,0
2,2,31,1,2,9,1087120,2,0,0
2,1,42,1,2,4,1087130,1,1,0
2,2,40,1,2,4,1087130,2,1,0
2,2,37,1,2,8,1087140,1,1,0
2,1,33,1,2,9,1087140,2,1,0
4,2,34,2,,4,1087170,1,1,0
4,1,26,1,2,1,1087170,2,1,0
1,1,53,1,2,9,1087190,1,0,0
1,2,48,1,2,8,1087190,2,0,0
2,1,42,1,2,7,1087250,1,1,0
2,2,40,2,,4,1087250,2,1,0
3,1,49,1,2,3,1087270,1,0,0
3,2,38,1,2,9,1087270,2,0,0
2,1,43,1,1,4,1087630,1,0,0
2,2,41,1,1,6,1087630,2,0,0
2,1,43,1,2,1,1087650,1,1,0
2,2,41,1,2,5,1087650,2,1,0
2,1,38,1,1,5,1087690,1,1,0
2,2,35,1,1,7,1087690,2,1,0
2,1,24,1,2,4,1087700,1,1,0
2,2,23,1,2,5,1087700,2,1,0
0,1,57,1,2,4,1087850,1,1,0
0,2,54,1,,4,1087850,2,1,0
3,2,40,2,,9,1087890,1,1,0
3,1,39,1,2,9,1087890,2,1,0
2,1,39,1,1,8,1087910,1,0,0
2,2,36,1,2,8,1087910,2,0,0
4,1,31,1,,4,1087920,1,0,0
4,2,29,1,2,3,1087920,2,0,0
2,1,43,2,,4,1088020,1,1,0
2,2,42,2,,1,1088020,2,1,0
2,1,39,1,2,5,1088070,1,0,0
2,2,38,1,2,4,1088070,2,0,0
2,1,40,1,2,9,1088080,1,1,0
2,2,39,1,2,9,1088080,2,1,0
2,1,52,1,2,6,1088100,1,0,0
2,2,40,1,2,1,1088100,2,0,0
2,1,36,1,2,8,1088120,1,1,0
2,2,29,2,,9,1088120,2,1,0
1,1,53,2,,3,1088150,1,0,0
1,2,53,2,,1,1088150,2,0,0
0,1,61,2,,8,1088210,1,0,0
0,2,56,1,,9,1088210,2,0,0
3,2,37,1,2,2,1088270,1,1,0
3,1,37,1,2,4,1088270,2,1,0
2,1,43,1,2,4,1088350,1,0,0
2,2,41,1,2,4,1088350,2,0,0
2,2,41,1,2,4,1088400,1,0,0
2,1,35,1,2,1,1088400,2,0,0
3,1,44,1,2,4,1088410,1,1,0
3,2,44,1,,8,1088410,2,1,0
2,2,35,1,,9,1088600,1,0,0
2,1,33,1,2,8,1088600,2,0,0
2,1,36,1,2,1,1088750,1,0,0
2,2,32,2,,1,1088750,2,0,0
2,1,60,1,,4,1088820,1,0,0
2,2,46,1,,8,1088820,2,0,0
3,1,52,1,2,1,1088890,1,1,0
3,2,41,1,2,1,1088890,2,1,0
2,2,45,1,2,4,1088960,1,1,0
2,1,44,1,2,4,1088960,2,1,0
2,1,51,2,,3,1088990,1,0,0
2,2,45,2,,1,1088990,2,0,0
2,2,29,1,2,5,1089030,1,1,0
2,1,28,1,2,5,1089030,2,1,0
3,2,49,2,,4,1089120,1,1,0
3,1,48,1,2,4,1089120,2,1,0
4,2,44,1,1,4,1089240,1,1,0
4,1,36,2,,9,1089240,2,1,0
2,1,40,1,2,4,1089260,1,0,0
2,2,29,2,,8,1089260,2,0,0
2,1,33,2,,4,1089300,1,1,0
2,2,33,1,1,4,1089300,2,1,0
3,1,37,1,,4,1089310,1,1,0
3,2,34,1,2,5,1089310,2,1,0
1,2,50,1,2,1,1089320,1,0,0
1,1,48,1,2,1,1089320,2,0,0
2,2,39,1,2,9,1089350,1,1,0
2,1,38,1,,9,1089350,2,1,0
2,2,34,1,2,6,1089360,1,1,0
2,1,34,1,2,3,1089360,2,1,0
2,2,42,1,1,7,1089380,1,0,0
2,1,40,1,,4,1089380,2,0,0
2,1,36,1,,1,1089440,1,0,0
2,2,35,1,2,5,1089440,2,0,0
2,1,52,1,2,4,1089450,1,1,0
2,2,46,1,2,4,1089450,2,1,0
2,1,32,1,2,4,1089600,1,0,0
2,2,25,2,,3,1089600,2,0,0
3,1,53,1,2,1,1089610,1,0,0
3,2,44,1,2,1,1089610,2,0,0
2,1,30,1,2,4,1089700,1,1,0
2,2,30,2,,4,1089700,2,1,0
1,2,60,2,,6,1089710,1,0,0
1,1,59,1,1,8,1089710,2,0,0
2,1,34,1,2,4,1089750,1,0,0
2,2,33,1,2,9,1089750,2,0,0
1,1,49,1,2,4,1089860,1,1,0
1,2,48,1,2,4,1089860,2,1,0
2,2,48,1,2,9,1089870,1,0,0
2,1,47,1,1,4,1089870,2,0,0
2,1,54,1,2,9,1089910,1,0,0
2,2,52,2,,9,1089910,2,0,0
3,2,45,1,2,6,1090060,1,0,0
3,1,45,2,,6,1090060,2,0,0
3,1,51,1,2,4,1090070,1,0,0
3,2,47,1,2,8,1090070,2,0,0
2,1,51,2,,4,1090090,1,0,0
2,2,41,1,2,4,1090090,2,0,0
3,1,41,1,2,8,1090100,1,0,0
3,2,39,1,2,8,1090100,2,0,0
4,1,32,1,2,3,1090140,1,0,0
4,2,29,2,,3,1090140,2,0,0
2,1,41,1,2,3,1090170,1,1,0
2,2,32,1,,3,1090170,2,1,0
4,1,40,1,2,9,1090220,1,0,1
4,2,37,1,,8,1090220,2,0,1
2,2,42,1,2,9,1090230,1,1,0
2,1,35,1,2,9,1090230,2,1,0
3,1,38,1,2,4,1090240,1,1,0
3,2,32,1,2,4,1090240,2,1,0
3,1,40,1,2,9,1090270,1,0,0
3,2,34,2,,4,1090270,2,0,0
2,1,54,1,2,1,1090310,1,0,0
2,2,50,1,2,1,1090310,2,0,0
2,1,50,1,2,4,1090330,1,0,0
2,2,49,1,2,4,1090330,2,0,0
2,2,36,1,2,4,1090390,1,0,0
2,1,35,1,1,4,1090390,2,0,0
3,1,49,1,2,4,1090420,1,1,0
3,2,45,1,2,9,1090420,2,1,0
2,1,43,1,1,1,1090460,1,1,0
2,2,42,1,1,4,1090460,2,1,0
3,1,35,1,2,4,1090520,1,1,0
3,2,32,1,2,3,1090520,2,1,0
2,1,33,1,1,4,1090580,1,0,0
2,2,31,1,1,8,1090580,2,0,0
2,1,40,1,,5,1090600,1,1,0
2,2,37,1,2,9,1090600,2,1,0
2,1,47,1,2,8,1090970,1,0,0
2,2,35,1,2,7,1090970,2,0,0
2,1,45,1,2,4,1091070,1,1,0
2,2,44,1,2,3,1091070,2,1,0
2,1,39,1,2,9,1091160,1,1,0
2,2,36,2,,9,1091160,2,1,0
1,1,50,1,2,1,1091290,1,1,0
1,2,44,1,2,4,1091290,2,1,0
1,1,50,1,1,4,1091300,1,1,0
1,2,48,1,1,4,1091300,2,1,0
3,1,44,1,2,8,1091310,1,0,0
3,2,36,1,2,9,1091310,2,0,0
3,1,32,1,2,4,1091370,1,0,0
3,2,27,2,,4,1091370,2,0,0
2,1,54,1,2,4,1091600,1,1,0
2,2,51,1,2,4,1091600,2,1,0
4,1,38,2,,4,1091650,1,1,0
4,2,37,2,,3,1091650,2,1,0
4,2,29,2,,5,1091670,1,1,0
4,1,29,1,2,5,1091670,2,1,0
4,1,54,1,,5,1091730,1,0,0
4,2,48,1,2,8,1091730,2,0,0
2,1,46,1,,8,1091780,1,1,0
2,2,39,1,,8,1091780,2,1,0
3,2,35,1,1,9,1091790,1,1,1
3,1,32,1,1,9,1091790,2,1,1
2,2,57,1,2,7,1091910,1,0,0
2,1,55,1,2,6,1091910,2,0,0
3,1,40,1,2,8,1091920,1,0,1
3,2,35,1,2,8,1091920,2,0,1
2,1,48,1,2,7,1091940,1,0,0
2,2,47,1,2,8,1091940,2,0,0
3,2,45,1,2,4,1091970,1,1,0
3,2,42,1,2,8,1091970,2,1,0
1,1,49,1,,8,1092060,1,1,0
1,2,45,1,2,3,1092060,2,1,0
2,1,42,1,2,9,1092070,1,1,0
2,2,35,2,,8,1092070,2,1,0
4,1,43,1,2,4,1092110,1,0,0
4,2,34,2,,1,1092110,2,0,0
3,1,56,1,2,5,1092130,1,1,0
3,2,46,1,2,4,1092130,2,1,0
1,2,56,1,2,1,1092160,1,1,0
1,1,55,2,,4,1092160,2,1,0
2,1,46,1,,4,1092340,1,0,0
2,2,43,1,2,8,1092340,2,0,0
3,1,41,1,2,1,1092390,1,0,0
3,2,39,2,,4,1092390,2,0,0
2,1,53,1,,3,1092530,1,0,0
2,2,46,1,,7,1092530,2,0,0
3,1,39,1,2,5,1092780,1,0,0
3,2,37,2,,5,1092780,2,0,0
2,1,51,1,2,7,1092830,1,1,0
2,2,50,1,2,8,1092830,2,1,0
2,1,51,1,2,8,1092880,1,0,0
2,2,49,2,,1,1092880,2,0,0
2,1,55,2,,3,1092950,1,0,0
2,2,49,1,2,1,1092950,2,0,0
2,1,42,1,,8,1092970,1,1,0
2,2,38,1,,8,1092970,2,1,0
1,1,55,1,2,6,1092980,1,1,0
1,2,54,1,2,8,1092980,2,1,0
4,2,36,2,,9,1092990,1,1,1
4,1,36,1,,9,1092990,2,1,1
2,1,59,1,2,4,1093140,1,0,0
2,2,44,1,2,1,1093140,2,0,0
2,2,42,1,1,4,1093170,1,0,0
2,1,40,1,1,7,1093170,2,0,0
2,2,41,1,2,8,1093200,1,1,0
2,1,41,1,2,8,1093200,2,1,0
4,2,41,1,2,5,1093240,1,1,1
4,1,41,1,,3,1093240,2,1,1
2,1,40,1,2,9,1093280,1,1,0
2,2,37,1,2,9,1093280,2,1,0
2,1,52,1,2,8,1093390,1,0,0
2,2,50,1,2,9,1093390,2,0,0
3,1,33,1,2,4,1093490,1,1,1
3,2,32,1,2,5,1093490,2,1,1
2,1,31,1,2,3,1093540,1,0,0
2,2,31,1,2,6,1093540,2,0,0
3,1,44,1,2,4,1093580,1,1,0
3,2,42,1,2,6,1093580,2,1,0
3,1,47,1,,9,1093600,1,1,0
3,2,43,2,,9,1093600,2,1,0
1,1,53,1,2,4,1093620,1,1,0
1,2,50,1,2,7,1093620,2,1,0
3,1,42,2,,9,1093740,1,1,0
3,2,30,2,,3,1093740,2,1,0
3,1,47,1,2,8,1093950,1,1,0
3,2,46,1,2,8,1093950,2,1,0
1,1,53,1,2,4,1093980,1,1,0
1,2,51,1,2,6,1093980,2,1,0
3,1,36,1,2,4,1093990,1,0,0
3,2,32,2,,7,1093990,2,0,0
2,1,46,1,2,5,1094050,1,0,0
2,2,39,1,2,5,1094050,2,0,0
2,1,40,1,2,4,1094110,1,0,0
2,2,37,1,2,5,1094110,2,0,0
3,1,32,1,2,1,1094130,1,1,0
3,2,32,1,2,8,1094130,2,1,0
3,1,50,1,2,5,1094230,1,0,0
3,2,31,1,2,4,1094230,2,0,0
3,2,36,2,,1,1094360,1,1,0
3,1,35,2,,1,1094360,2,1,0
2,2,36,2,,5,1094390,1,1,0
2,1,32,1,2,6,1094390,2,1,0
0,1,54,1,2,1,1094400,1,1,0
0,2,51,1,2,1,1094400,2,1,0
2,1,30,2,,3,1094470,1,0,0
2,2,28,1,2,8,1094470,2,0,0
2,1,42,1,,6,1094540,1,1,0
2,2,38,2,,4,1094540,2,1,0
0,1,53,1,,4,1094570,1,0,0
0,2,50,2,,1,1094570,2,0,0
2,1,33,1,2,4,1094590,1,1,0
2,2,32,1,2,3,1094590,2,1,0
3,1,48,1,1,4,1094610,1,0,1
3,2,45,1,1,8,1094610,2,0,1
2,2,36,1,2,9,1094620,1,1,0
2,1,36,1,,9,1094620,2,1,0
2,1,58,1,2,5,1094760,1,1,0
2,2,46,1,2,8,1094760,2,1,0
3,1,42,1,2,1,1094780,1,0,0
3,2,32,1,2,1,1094780,2,0,0
2,1,50,1,,4,1094800,1,1,0
2,2,47,1,2,4,1094800,2,1,0
4,1,40,1,1,4,1094860,1,1,0
4,2,39,1,1,8,1094860,2,1,0
1,1,56,2,,4,1094910,1,1,0
1,2,53,2,,5,1094910,2,1,0
2,1,56,1,2,1,1094940,1,1,0
2,2,50,2,,1,1094940,2,1,0
5,1,52,1,2,4,1094960,1,0,0
5,2,38,2,,1,1094960,2,0,0
1,1,52,1,2,1,1095020,1,1,0
1,2,49,1,2,4,1095020,2,1,0
2,2,43,1,2,9,1095070,1,0,0
2,1,33,1,2,9,1095070,2,0,0
2,1,47,1,,9,1095200,1,1,0
2,2,44,1,2,4,1095200,2,1,0
2,2,39,1,2,9,1095220,1,0,0
2,1,38,1,2,9,1095220,2,0,0
2,1,39,1,2,5,1095310,1,0,0
2,2,39,1,2,4,1095310,2,0,0
2,1,50,1,,9,1095450,1,1,0
2,2,47,1,2,9,1095450,2,1,0
3,1,44,1,2,9,1095470,1,1,0
3,2,39,1,,9,1095470,2,1,0
2,1,48,1,2,4,1095570,1,0,0
2,2,43,2,,8,1095570,2,0,0
3,1,55,1,,3,1095690,1,1,0
3,2,47,2,,1,1095690,2,1,0
2,1,54,1,2,9,1095730,1,0,0
2,2,50,2,,9,1095730,2,0,0
2,1,43,1,2,4,1095770,1,0,0
2,2,38,1,2,7,1095770,2,0,0
5,1,56,2,,4,1095840,1,0,0
5,2,49,1,2,4,1095840,2,0,0
2,2,55,1,2,1,1095980,1,1,0
2,1,50,1,1,3,1095980,2,1,0
2,1,38,2,,4,1096000,1,1,0
2,2,35,1,1,8,1096000,2,1,0
3,1,50,1,2,4,1096030,1,1,0
3,2,46,1,2,4,1096030,2,1,0
4,1,48,1,1,8,1096050,1,0,0
4,2,46,1,2,9,1096050,2,0,0
3,1,49,1,2,6,1096090,1,1,0
3,2,48,1,2,6,1096090,2,1,0
2,1,42,1,2,1,1096100,1,1,0
2,2,31,2,,6,1096100,2,1,0
3,1,38,1,2,1,1096110,1,1,0
3,2,26,2,,4,1096110,2,1,0
3,1,40,1,2,4,1096140,1,0,0
3,2,33,2,,5,1096140,2,0,0
2,1,42,1,2,5,1096150,1,0,0
2,2,38,1,2,9,1096150,2,0,0
3,1,38,1,2,4,1096330,1,1,0
3,2,37,1,2,4,1096330,2,1,0
3,2,35,1,1,9,1096340,1,1,0
3,1,34,1,1,9,1096340,2,1,0
2,1,39,1,2,5,1096350,1,0,0
2,2,38,1,2,9,1096350,2,0,0
2,2,34,1,2,7,1096570,1,0,0
2,1,34,1,,4,1096570,2,0,0
2,1,36,1,2,3,1096600,1,1,0
2,2,26,2,,1,1096600,2,1,0
2,1,61,1,2,8,1096630,1,1,0
2,2,53,1,2,9,1096630,2,1,0
1,2,50,1,1,4,1096660,1,0,0
1,1,50,1,,1,1096660,2,0,0
2,1,52,1,1,4,1096700,1,0,0
2,2,48,1,2,4,1096700,2,0,0
3,1,44,1,,9,1096800,1,0,0
3,2,42,2,,9,1096800,2,0,0
2,1,39,2,,1,1096850,1,1,0
2,2,30,2,,1,1096850,2,1,0
4,1,54,1,,9,1096900,1,0,0
4,2,47,2,,9,1096900,2,0,0
1,1,52,1,,4,1096950,1,1,0
1,2,48,1,2,9,1096950,2,1,0
3,1,37,1,2,8,1097160,1,1,0
3,2,31,2,,8,1097160,2,1,0
2,1,59,1,2,2,1097200,1,0,0
2,2,49,2,,6,1097200,2,0,0
3,1,55,1,1,9,1097210,1,0,0
3,2,52,1,1,8,1097210,2,0,0
3,2,37,2,,3,1097250,1,0,0
3,1,36,2,,1,1097250,2,0,0
2,1,49,1,2,3,1097270,1,1,0
2,2,46,1,2,3,1097270,2,1,0
3,1,45,1,2,8,1097280,1,0,0
3,2,41,2,,8,1097280,2,0,0
2,1,44,2,,1,1097420,1,0,0
2,2,36,1,1,7,1097420,2,0,0
2,1,41,1,2,1,1097490,1,0,0
2,2,29,2,,7,1097490,2,0,0
2,1,30,1,2,4,1097530,1,0,0
2,2,28,2,,9,1097530,2,0,0
2,1,40,1,2,9,1097650,1,0,0
2,2,40,1,2,9,1097650,2,0,0
3,1,50,1,2,9,1097690,1,1,0
3,2,46,1,2,9,1097690,2,1,0
3,1,34,1,,3,1097720,1,0,0
3,2,33,2,,4,1097720,2,0,0
2,1,47,1,2,9,1097760,1,1,0
2,2,44,1,2,9,1097760,2,1,0
2,1,53,1,,4,1097890,1,0,0
2,2,51,1,2,8,1097890,2,0,0
2,1,49,1,2,9,1097920,1,1,0
2,2,47,2,,9,1097920,2,1,0
2,1,53,1,2,4,1098070,1,1,0
2,2,43,1,2,8,1098070,2,1,0
2,1,51,1,2,6,1098090,1,0,0
2,2,46,1,2,8,1098090,2,0,0
2,1,41,1,2,9,1098140,1,0,0
2,2,34,2,,9,1098140,2,0,0
3,1,33,1,2,1,1098500,1,0,0
3,2,31,2,,2,1098500,2,0,0
3,1,43,1,2,1,1098610,1,0,0
3,2,38,2,,1,1098610,2,0,0
3,1,58,2,,9,1098650,1,0,0
3,2,44,1,2,8,1098650,2,0,0
3,1,28,1,2,3,1098780,1,0,0
3,2,25,1,2,4,1098780,2,0,0
2,1,37,2,,4,1098790,1,0,0
2,2,33,1,1,1,1098790,2,0,0
3,2,34,1,2,9,1098800,1,1,0
3,1,33,1,2,9,1098800,2,1,0
2,2,36,1,2,5,1098860,1,0,0
